TIME,TIMECORR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,flux_n,flux_n-median
2120.537588,-0.000271708,39295.658,,0.020673823,-0.000393858
2120.55802,-0.000273668,39251.324,7.1914029,0.020645554,-0.000422127
2120.578452,-0.000275629,39250.738,7.1857681,0.02064518,-0.000422501
2120.598883,-0.000277589,39263.711,7.1848059,0.020653452,-0.000414229
2120.619315,-0.000279549,39238.191,7.1745968,0.02063718,-0.000430501
2120.639747,-0.000281509,39251.945,7.1730418,0.02064595,-0.000421731
2120.660178,-0.000283469,39275.77,7.1646791,0.020661142,-0.00040654
2120.68061,-0.000285429,39309.203,7.1579533,0.02068246,-0.000385221
2120.701042,-0.000287389,39294.355,7.1421218,0.020672992,-0.000394689
2120.721473,-0.000289348,39335.867,7.1282487,0.020699462,-0.000368219
2120.741905,-0.000291308,39300.883,7.1122923,0.020677155,-0.000390527
2120.762337,-0.000293267,39316.5,7.093411,0.020687113,-0.000380569
2120.782768,-0.000295226,39024.6015,,0.020500987,-0.000566695
2120.8032,-0.000297185,38732.703,7.1588044,0.020314861,-0.00075282
2120.823631,-0.000299144,38699.535,7.1487846,0.020293712,-0.00077397
2120.844063,-0.000301103,38528.293,7.1365252,0.020184521,-0.00088316
2120.864495,-0.000303062,38415.027,7.120522,0.020112298,-0.000955383
2120.884926,-0.000305021,38325.59,7.1151109,0.02005527,-0.001012412
2120.905358,-0.000306979,38277.199,7.0941086,0.020024414,-0.001043268
2120.92579,-0.000308937,38359.562,7.0829315,0.020076932,-0.00099075
2120.946221,-0.000310896,38465.184,7.0672083,0.02014428,-0.000923401
2120.966653,-0.000312854,38706.102,7.0490823,0.020297899,-0.000769782
2120.987085,-0.000314812,38954.531,7.0265088,0.020456307,-0.000611374
2121.007516,-0.00031677,39116.074,7.0029597,0.020559313,-0.000508368
2121.027948,-0.000318727,38841.1735,,0.020384026,-0.000683655
2121.048379,-0.000320685,38566.273,7.133225,0.020208739,-0.000858943
2121.068811,-0.000322642,38588.348,7.1347847,0.020222814,-0.000844867
2121.089243,-0.0003246,38578.512,7.1404376,0.020216543,-0.000851139
2121.109675,-0.000326557,38492.121,7.1373749,0.020161456,-0.000906225
2121.130106,-0.000328514,38555.188,7.1331744,0.02020167,-0.000866011
2121.150538,-0.000330471,38600.305,7.1367559,0.020230439,-0.000837243
2121.170969,-0.000332428,38485.812,7.1415124,0.020157434,-0.000910248
2121.191401,-0.000334385,38487.973,7.1400466,0.020158811,-0.00090887
2121.211833,-0.000336341,38597.918,7.1479602,0.020228917,-0.000838765
2121.232264,-0.000338298,38545.191,7.154511,0.020195296,-0.000872385
2121.252696,-0.000340254,38498.289,7.1454921,0.020165389,-0.000902292
2121.273128,-0.00034221,38439.461,7.1489329,0.020127878,-0.000939803
2121.293559,-0.000344166,38330.992,7.1384826,0.020058714,-0.001008967
2121.313991,-0.000346122,38510.586,7.1346431,0.02017323,-0.000894451
2121.334423,-0.000348078,38538.945,7.1439819,0.020191313,-0.000876368
2121.354854,-0.000350034,38667.469,7.1511197,0.020273265,-0.000794416
2121.375286,-0.000351989,38736.859,7.1504374,0.020317511,-0.00075017
2121.395718,-0.000353945,38848.324,7.1533623,0.020388585,-0.000679096
2121.416149,-0.0003559,38904.727,7.1622181,0.02042455,-0.000643131
2121.436581,-0.000357855,39033.453,7.1588368,0.020506631,-0.00056105
2121.457012,-0.00035981,39063.191,7.1634464,0.020525593,-0.000542088
2121.477444,-0.000361765,39218.133,7.1667519,0.02062439,-0.000443291
2121.497876,-0.00036372,39217.898,7.1704249,0.02062424,-0.000443441
2121.518307,-0.000365675,39243.531,,0.020640585,-0.000427096
2121.538739,-0.000367629,39269.164,7.1899967,0.020656929,-0.000410752
2121.559171,-0.000369584,39276.34,7.1888933,0.020661505,-0.000406176
2121.579602,-0.000371538,39257.266,7.1789594,0.020649343,-0.000418339
2121.600034,-0.000373492,39224.07,7.1875081,0.020628176,-0.000439506
2121.620466,-0.000375446,39258.152,7.1830745,0.020649908,-0.000417774
2121.640897,-0.0003774,39338.863,7.187582,0.020701372,-0.000366309
2121.661329,-0.000379354,39353.77,7.1848278,0.020710878,-0.000356804
2121.681761,-0.000381307,39482.965,7.1822786,0.020793257,-0.000274424
2121.702192,-0.000383261,39426.656,7.1783881,0.020757353,-0.000310329
2121.722624,-0.000385214,39536.172,7.177084,0.020827184,-0.000240497
2121.743056,-0.000387168,39440.812,7.1786094,0.020766379,-0.000301302
2121.763487,-0.000389121,39391.7695,,0.020735108,-0.000332574
2121.783919,-0.000391074,39342.727,7.1915736,0.020703836,-0.000363845
2121.804351,-0.000393026,39217.891,7.1815643,0.020624236,-0.000443446
2121.824782,-0.000394979,39135.34,7.1821284,0.020571598,-0.000496083
2121.845214,-0.000396932,39113.008,7.1720405,0.020557358,-0.000510323
2121.865646,-0.000398884,39047.617,7.1704745,0.020515662,-0.000552019
2121.886077,-0.000400836,38964.988,7.1714678,0.020462975,-0.000604706
2121.906509,-0.000402788,38974.055,7.1679597,0.020468756,-0.000598925
2121.926941,-0.00040474,38919.352,7.1572757,0.020433876,-0.000633806
2121.947372,-0.000406692,38959.73,7.163825,0.020459622,-0.000608059
2121.967804,-0.000408644,38948.867,7.1560702,0.020452696,-0.000614986
2121.988235,-0.000410596,38924.434,7.1455336,0.020437116,-0.000630565
2122.008667,-0.000412547,38954.016,,0.020455979,-0.000611703
2122.029099,-0.000414498,38983.598,7.1694803,0.020474841,-0.00059284
2122.04953,-0.00041645,38935.57,7.1690478,0.020444217,-0.000623464
2122.069962,-0.000418401,38887.348,7.1653943,0.020413469,-0.000654213
2122.090394,-0.000420352,38849.375,7.1670547,0.020389256,-0.000678426
2122.110825,-0.000422302,38651.918,7.1624727,0.020263349,-0.000804332
2122.131257,-0.000424253,38727.453,7.1580949,0.020311513,-0.000756168
2122.151689,-0.000426204,38709.898,7.157702,0.02030032,-0.000767362
2122.17212,-0.000428154,38733.527,7.1529555,0.020315386,-0.000752295
2122.192552,-0.000430104,38723.477,7.1508293,0.020308978,-0.000758703
2122.212984,-0.000432054,38816.336,7.1546726,0.020368189,-0.000699493
2122.233415,-0.000434004,38862.938,7.1553154,0.020397904,-0.000669778
2122.253847,-0.000435954,39000.506,,0.020485623,-0.000582059
2122.274279,-0.000437904,39138.074,7.1720634,0.020573341,-0.00049434
2122.29471,-0.000439853,39023.059,7.1674938,0.020500003,-0.000567678
2122.315142,-0.000441803,38952.715,7.1652985,0.020455149,-0.000612532
2122.335574,-0.000443752,38800.051,7.1624866,0.020357805,-0.000709877
2122.356005,-0.000445701,38714.84,7.1592522,0.020303471,-0.000764211
2122.376437,-0.00044765,38615.859,7.1524825,0.020240357,-0.000827325
2122.396869,-0.000449599,38630.805,7.1489258,0.020249887,-0.000817795
2122.4173,-0.000451548,38444.574,7.1421232,0.020131139,-0.000936543
2122.437732,-0.000453496,38442.762,7.1398368,0.020129983,-0.000937698
2122.458164,-0.000455445,38413.93,7.1376905,0.020111599,-0.000956083
2122.478595,-0.000457393,38444.562,7.1302586,0.020131131,-0.00093655
2122.499027,-0.000459341,38522.863,,0.020181059,-0.000886623
2122.519459,-0.000461289,38601.164,7.1524749,0.020230986,-0.000836695
2122.53989,-0.000463237,38630,7.151371,0.020249373,-0.000818308
2122.560322,-0.000465185,38652.008,7.1451406,0.020263407,-0.000804275
2122.580754,-0.000467132,38748.121,7.1526513,0.020324692,-0.000742989
2122.601185,-0.00046908,38854.223,7.1526942,0.020392347,-0.000675335
2122.621617,-0.000471027,38958.398,7.1451392,0.020458773,-0.000608908
2122.642048,-0.000472974,39008.895,7.144011,0.020490972,-0.00057671
2122.66248,-0.000474921,39172.816,7.135941,0.020595494,-0.000472187
2122.682912,-0.000476868,39326.105,7.1376662,0.020693237,-0.000374444
2122.703343,-0.000478814,39600.734,7.1233854,0.020868351,-0.00019933
2122.723775,-0.000480761,39647.883,7.1197019,0.020898416,-0.000169266
2122.744207,-0.000482707,39640.0565,,0.020893425,-0.000174256
2122.764638,-0.000484654,39632.23,7.2101483,0.020888435,-0.000179247
2122.78507,-0.0004866,39703.129,7.2115097,0.020933643,-0.000134039
2122.805502,-0.000488546,39715.836,7.2110028,0.020941745,-0.000125936
2122.825933,-0.000490492,39835.738,7.2190528,0.021018199,-4.95E-05
2122.846365,-0.000492437,39940.672,7.2203526,0.021085109,1.74E-05
2122.866797,-0.000494383,39998.336,7.2184854,0.021121878,5.42E-05
2122.887228,-0.000496328,40046.508,7.2205815,0.021152594,8.49E-05
2122.90766,-0.000498274,40115.352,7.2136993,0.021196492,0.000128811
2122.928092,-0.000500219,40244.223,7.212378,0.021278665,0.000210984
2122.948523,-0.000502164,40308.707,7.2050562,0.021319783,0.000252102
2122.968955,-0.000504108,40516,7.1938362,0.021451961,0.00038428
2122.989387,-0.000506053,40522.59,,0.021456163,0.000388482
2123.009818,-0.000507998,40529.18,7.2530656,0.021460365,0.000392684
2123.03025,-0.000509942,40730.496,7.2572241,0.021588732,0.000521051
2123.050682,-0.000511886,40691.48,7.2569361,0.021563854,0.000496173
2123.071113,-0.00051383,40546.301,7.2542934,0.021471282,0.000403601
2123.091545,-0.000515774,40535.988,7.2552872,0.021464706,0.000397025
2123.111977,-0.000517718,40415.543,7.2523251,0.021387906,0.000320224
2123.132408,-0.000519662,40413.004,7.2490697,0.021386287,0.000318605
2123.15284,-0.000521605,40311.031,7.2498608,0.021321265,0.000253583
2123.173272,-0.000523548,40380.496,7.2524114,0.021365558,0.000297877
2123.193703,-0.000525492,40289.379,7.2425284,0.021307459,0.000239777
2123.214135,-0.000527435,40181.09,7.2316236,0.021238409,0.000170728
2123.234567,-0.000529377,40159.4845,,0.021224633,0.000156951
2123.254998,-0.00053132,40137.879,7.2274208,0.021210856,0.000143175
2123.27543,-0.000533263,39979.512,7.2297578,0.021109875,4.22E-05
2123.295862,-0.000535205,39867.641,7.2280283,0.021038542,-2.91E-05
2123.316293,-0.000537147,39880.352,7.2260866,0.021046647,-2.10E-05
2123.336725,-0.00053909,39753.898,7.2178521,0.020966015,-0.000101666
2123.357157,-0.000541032,39695.008,7.2126236,0.020928464,-0.000139217
2123.377588,-0.000542973,39696.062,7.2038579,0.020929136,-0.000138545
2123.39802,-0.000544915,39602.137,7.1997128,0.020869246,-0.000198435
2123.418452,-0.000546857,39572.035,7.1894088,0.020850052,-0.000217629
2123.438883,-0.000548798,39515.871,7.1814432,0.02081424,-0.000253442
2123.459315,-0.000550739,39375.691,7.1695175,0.020724855,-0.000342826
2123.479747,-0.00055268,39323.992,,0.02069189,-0.000375791
2123.500178,-0.000554621,39272.293,7.1918883,0.020658925,-0.000408757
2123.52061,-0.000556562,39092.102,7.1866245,0.020544028,-0.000523654
2123.541042,-0.000558502,38834.168,7.1663446,0.020379559,-0.000688122
2123.561473,-0.000560443,38671.598,7.161232,0.020275898,-0.000791783
2123.581905,-0.000562383,38455.891,7.1549892,0.020138355,-0.000929327
2123.602337,-0.000564323,38337.668,7.1447167,0.020062971,-0.00100471
2123.622768,-0.000566263,38168.102,7.1353078,0.019954849,-0.001112832
2123.6432,-0.000568203,37914.41,7.1183987,0.019793085,-0.001274596
2123.663632,-0.000570143,37760.871,7.1014595,0.019695183,-0.001372499
2123.684063,-0.000572082,37647.02,7.1000514,0.019622587,-0.001445094
2123.704495,-0.000574022,37560.207,7.0918407,0.019567231,-0.00150045
2123.724927,-0.000575961,37540.795,,0.019554854,-0.001512828
2123.745358,-0.0005779,37521.383,7.1059313,0.019542476,-0.001525206
2123.76579,-0.000579839,37434.531,7.0957041,0.019487096,-0.001580586
2123.786221,-0.000581778,37314.453,7.0914378,0.019410529,-0.001657152
2123.806653,-0.000583716,37362.352,7.094183,0.019441071,-0.00162661
2123.827085,-0.000585655,37321.078,7.0892167,0.019414753,-0.001652928
2123.847517,-0.000587593,37353.258,7.086195,0.019435273,-0.001632409
2123.867948,-0.000589531,37392.449,7.0868325,0.019460262,-0.001607419
2123.88838,-0.000591469,37561.336,7.0859017,0.019567951,-0.00149973
2123.908812,-0.000593407,37724.164,7.0897779,0.019671777,-0.001395904
2123.929243,-0.000595344,37845.148,7.0956278,0.019748921,-0.00131876
2123.949675,-0.000597282,38109.547,7.0986876,0.019917512,-0.001150169
2123.970107,-0.000599219,38203.506,,0.019977424,-0.001090257
2123.990538,-0.000601156,38297.465,7.1452317,0.020037336,-0.001030345
2124.01097,-0.000603093,38425.91,7.1541996,0.020119238,-0.000948444
2124.031402,-0.00060503,38575.148,7.1635699,0.020214398,-0.000853284
2124.051833,-0.000606967,38799.047,7.1729808,0.020357164,-0.000710517
2124.072265,-0.000608903,38904.035,7.1754065,0.020424109,-0.000643572
2124.092697,-0.00061084,39110.555,7.1846995,0.020555794,-0.000511887
2124.113128,-0.000612776,39330.559,7.1887164,0.020696077,-0.000371604
2124.13356,-0.000614712,39471.684,7.2001996,0.020786064,-0.000281617
2124.153992,-0.000616648,39649.891,7.2055416,0.020899696,-0.000167985
2124.174423,-0.000618584,39818.918,7.2078891,0.021007474,-6.02E-05
2124.194855,-0.000620519,40053.297,7.2129879,0.021156923,8.92E-05
2124.215287,-0.000622454,40232.1795,,0.021270986,0.000203305
2124.235718,-0.00062439,40411.062,7.2594752,0.021385048,0.000317367
2124.25615,-0.000626325,40510.52,7.2671194,0.021448467,0.000380785
2124.276582,-0.00062826,40620.031,7.2677736,0.021518295,0.000450614
2124.297013,-0.000630194,40727.574,7.2724977,0.021586869,0.000519188
2124.317445,-0.000632129,40796.051,7.2760062,0.021630532,0.000562851
2124.337877,-0.000634063,40851.594,7.2749209,0.021665949,0.000598268
2124.358308,-0.000635998,40979.898,7.2804465,0.021747761,0.000680079
2124.37874,-0.000637932,41040.004,7.2779336,0.021786086,0.000718405
2124.399172,-0.000639866,41075.969,7.2702079,0.021809019,0.000741338
2124.419603,-0.0006418,41092.594,7.2712216,0.02181962,0.000751939
2124.440035,-0.000643733,41172.031,7.2715464,0.021870272,0.000802591
2124.460467,-0.000645667,41260.1855,,0.021926483,0.000858801
2124.480898,-0.0006476,41348.34,7.3067694,0.021982694,0.000915012
2124.50133,-0.000649533,41348.465,7.3129282,0.021982773,0.000915092
2124.521762,-0.000651466,41345.258,7.3057442,0.021980728,0.000913047
2124.542193,-0.000653399,41288.172,7.3065567,0.021944328,0.000876647
2124.562625,-0.000655331,41353.645,7.3024721,0.021986076,0.000918395
2124.583057,-0.000657264,41261.332,7.2969198,0.021927214,0.000859533
2124.603488,-0.000659196,41272.914,7.301558,0.021934599,0.000866918
2124.62392,-0.000661128,41310.805,7.3024549,0.02195876,0.000891078
2124.644352,-0.00066306,41247.645,7.2795763,0.021918487,0.000850805
2124.664783,-0.000664992,41279.301,7.278017,0.021938672,0.00087099
2124.685215,-0.000666924,41330.711,7.2746615,0.021971453,0.000903771
2124.705647,-0.000668855,41337.8105,,0.02197598,0.000908298
2124.726078,-0.000670786,41344.91,7.2940679,0.021980506,0.000912825
2124.74651,-0.000672717,41069.523,7.2841682,0.021804909,0.000737228
2124.766942,-0.000674648,40899.898,7.2809296,0.021696749,0.000629068
2124.787373,-0.000676579,40658.73,7.2660108,0.021542971,0.00047529
2124.807805,-0.00067851,40265.145,7.2559648,0.021292006,0.000224325
2124.828237,-0.00068044,39770.371,,0.001720542,-0.019347139
2124.848668,-0.00068237,39275.597,,0.007823714,-0.013243968
2124.8691,-0.000684301,38780.823,,0.013926885,-0.007140796
2124.889532,-0.000686231,38286.049,,0.020030057,-0.001037625
2124.909964,-0.00068816,37791.275,,0.026133228,0.005065547
2124.930395,-0.00069009,37296.501,,0.0322364,0.011168718
2124.950827,-0.000692019,36801.727,,0.038339571,0.01727189
2124.971259,-0.000693949,36306.953,7.0411344,0.018768108,-0.002299574
2124.99169,-0.000695878,35787.184,7.0180731,0.018436682,-0.002630999
2125.012122,-0.000697807,35285.863,6.9861598,0.018117021,-0.002950661
2125.032554,-0.000699735,34887.488,6.9688592,0.017863001,-0.00320468
2125.052985,-0.000701664,34632.227,6.9445848,0.017700237,-0.003367445
2125.073417,-0.000703592,34017.84,6.9239502,0.017308479,-0.003759202
2125.093849,-0.000705521,33560.879,6.8931961,0.017017103,-0.004050578
2125.11428,-0.000707449,33085.543,6.8699689,0.01671401,-0.004353671
2125.134712,-0.000709377,32601.678,6.8448334,0.016405479,-0.004662202
2125.155144,-0.000711304,32176.623,6.8185606,0.016134447,-0.004933234
2125.175575,-0.000713232,31807.061,6.7949452,0.0158988,-0.005168881
2125.196007,-0.000715159,31477.307,6.7750216,0.015688536,-0.005379145
2125.216439,-0.000717086,31256.938,6.7596006,0.01554802,-0.005519661
2125.23687,-0.000719013,31161.934,6.7533345,0.015487442,-0.00558024
2125.257302,-0.00072094,31120.879,6.74825,0.015461263,-0.005606418
2125.277734,-0.000722867,30982.982,6.7419934,0.015373335,-0.005694346
2125.298165,-0.000724794,30921.049,6.7427602,0.015333844,-0.005733837
2125.318597,-0.00072672,31130.811,6.7380886,0.015467596,-0.005600085
2125.339029,-0.000728646,31059.711,6.7415891,0.01542226,-0.005645421
2125.35946,-0.000730572,31125.133,6.7344408,0.015463976,-0.005603705
2125.379892,-0.000732498,31077.348,6.7291064,0.015433506,-0.005634175
2125.400324,-0.000734423,31148.555,6.7272944,0.015478911,-0.005588771
2125.420755,-0.000736349,31387.611,6.7218528,0.015631342,-0.005436339
2125.441187,-0.000738274,31435.989,,0.01566219,-0.005405491
2125.461619,-0.000740199,31484.367,6.7795653,0.015693038,-0.005374644
2125.48205,-0.000742124,31419.846,6.7850676,0.015651897,-0.005415785
2125.502482,-0.000744049,31518.121,6.7882957,0.015714561,-0.005353121
2125.522914,-0.000745974,31716.273,6.7951107,0.01584091,-0.005226771
2125.543345,-0.000747898,32027.299,6.8120451,0.016039232,-0.005028449
2125.563777,-0.000749822,32268.506,6.8177567,0.016193035,-0.004874646
2125.584209,-0.000751746,32343.994,6.8308578,0.01624117,-0.004826512
2125.60464,-0.00075367,32468.549,6.8306675,0.016320591,-0.004747091
2125.625072,-0.000755594,32557.146,6.8337107,0.016377084,-0.004690598
2125.645504,-0.000757517,32809.305,6.8519745,0.01653787,-0.004529811
2125.665936,-0.000759441,33114.074,6.8587246,0.016732203,-0.004335479
2125.686367,-0.000761364,33283.4645,,0.016840213,-0.004227469
2125.706799,-0.000763287,33452.855,6.893867,0.016948223,-0.004119459
2125.727231,-0.00076521,33644.465,6.9098697,0.017070401,-0.00399728
2125.747662,-0.000767132,33851.867,6.9183784,0.017202648,-0.003865033
2125.768094,-0.000769055,34055.848,6.9255147,0.017332715,-0.003734967
2125.788526,-0.000770977,34274.543,6.9347868,0.017472163,-0.003595518
2125.808957,-0.000772899,34470.43,6.9459119,0.017597068,-0.003470613
2125.829389,-0.000774821,34665.906,6.9609785,0.017721712,-0.00334597
2125.849821,-0.000776743,34867.402,6.9703674,0.017850193,-0.003217488
2125.870252,-0.000778664,34994.605,6.9795256,0.017931303,-0.003136378
2125.890684,-0.000780586,35300.309,6.9916844,0.018126232,-0.002941449
2125.911116,-0.000782507,35493.25933,,0.010746311,-0.01032137
2125.931547,-0.000784428,35686.20967,,0.025875251,0.00480757
2125.951979,-0.000786349,35879.16,7.0314603,0.01849533,-0.002572351
2125.972411,-0.000788269,36103.301,7.0382452,0.018638251,-0.00242943
2125.992843,-0.00079019,36295.621,7.0457802,0.018760882,-0.002306799
2126.013274,-0.00079211,36420.133,7.0516973,0.018840276,-0.002227406
2126.033706,-0.00079403,36585.598,7.0602422,0.018945783,-0.002121899
2126.054138,-0.00079595,36692.516,7.058073,0.019013958,-0.002053724
2126.074569,-0.00079787,36869.297,7.0752072,0.01912668,-0.001941001
2126.095001,-0.000799789,37098.961,7.0792346,0.019273123,-0.001794558
2126.115433,-0.000801709,37336.863,7.0867991,0.019424819,-0.001642863
2126.135864,-0.000803628,37550.293,7.0959044,0.01956091,-0.001506771
2126.156296,-0.000805547,37758.309,7.1065869,0.019693549,-0.001374132
2126.176728,-0.000807466,37851.707,,0.019753103,-0.001314578
2126.197159,-0.000809384,37945.105,7.1369667,0.019812658,-0.001255024
2126.217591,-0.000811303,38006.52,7.1379576,0.019851818,-0.001215863
2126.238023,-0.000813221,38163.188,7.1434379,0.019951716,-0.001115966
2126.258454,-0.000815139,38176.566,7.1423173,0.019960246,-0.001107435
2126.278886,-0.000817057,38252.84,7.1403732,0.020008881,-0.0010588
2126.299318,-0.000818975,38281.168,7.1388221,0.020026944,-0.001040737
2126.319749,-0.000820892,38439.328,7.1325979,0.020127793,-0.000939888
2126.340181,-0.00082281,38832.176,7.1367688,0.020378289,-0.000689393
2126.360613,-0.000824727,38989.18,7.1514812,0.020478401,-0.000589281
2126.381045,-0.000826644,39338.656,7.1558881,0.02070124,-0.000366441
2126.401476,-0.000828561,39550.375,7.1542006,0.020836241,-0.000231441
2126.421908,-0.000830477,39479.4435,,0.020791012,-0.000276669
2126.44234,-0.000832394,39408.512,7.2154336,0.020745783,-0.000321898
2126.462771,-0.00083431,39508.953,7.2147603,0.020809828,-0.000257853
2126.483203,-0.000836226,39655.023,7.2199736,0.020902968,-0.000164713
2126.503635,-0.000838142,39677.172,7.2184916,0.020917091,-0.00015059
2126.524066,-0.000840057,39719.555,7.2121658,0.020944116,-0.000123565
2126.544498,-0.000841973,39812.891,7.2151117,0.021003631,-6.41E-05
2126.56493,-0.000843888,39864.188,7.2088518,0.02103634,-3.13E-05
2126.585362,-0.000845803,39828.297,7.2018247,0.021013455,-5.42E-05
2126.605793,-0.000847718,39957.871,7.1932602,0.021096076,2.84E-05
2126.626225,-0.000849633,39995.168,7.1805806,0.021119858,5.22E-05
2126.646657,-0.000851547,40147.734,7.1725211,0.02121714,0.000149459
2126.667088,-0.000853462,39980.988,,0.021110816,4.31E-05
2126.68752,-0.000855376,39814.242,7.2386475,0.021004493,-6.32E-05
2126.707952,-0.00085729,39722.406,7.2352433,0.020945934,-0.000121747
2126.728383,-0.000859204,39657.672,7.2330189,0.020904657,-0.000163024
2126.748815,-0.000861117,39663.789,7.2326427,0.020908558,-0.000159124
2126.769247,-0.00086303,39622.18,7.2265992,0.020882026,-0.000185655
2126.789678,-0.000864944,39539.285,7.2192669,0.020829169,-0.000238512
2126.81011,-0.000866857,39441.863,7.2092299,0.020767049,-0.000300632
2126.830542,-0.00086877,39301.965,7.1940184,0.020677845,-0.000389837
2126.850973,-0.000870682,39187.758,7.1848898,0.020605022,-0.00046266
2126.871405,-0.000872595,39123.32,7.1705899,0.020563934,-0.000503748
2126.891837,-0.000874507,39083.691,7.1580858,0.020538665,-0.000529017
2126.912269,-0.000876419,39029.4705,,0.020504091,-0.00056359
2126.9327,-0.000878331,38975.25,7.200232,0.020469518,-0.000598163
2126.953132,-0.000880242,39027.27,7.1968703,0.020502688,-0.000564993
2126.973564,-0.000882154,39097.258,7.1983438,0.020547315,-0.000520366
2126.993995,-0.000884065,39316.297,7.2073503,0.020686983,-0.000380698
2127.014427,-0.000885976,39553.496,7.2100029,0.020838231,-0.000229451
2127.034859,-0.000887887,39669.469,7.2193241,0.02091218,-0.000155502
2127.05529,-0.000889798,39703.137,7.2299533,0.020933648,-0.000134034
2127.075722,-0.000891708,39981.082,7.2317691,0.021110876,4.32E-05
2127.096154,-0.000893619,40083.379,7.230443,0.021176105,0.000108424
2127.116586,-0.000895529,40102.934,7.2266698,0.021188574,0.000120893
2127.137017,-0.000897439,40011.145,7.2201309,0.021130046,6.24E-05
2127.157449,-0.000899348,39971.5355,,0.021104789,3.71E-05
2127.177881,-0.000901258,39931.926,7.2435608,0.021079532,1.19E-05
2127.198312,-0.000903167,39917.324,7.2417035,0.021070222,2.54E-06
2127.218744,-0.000905076,39982.684,7.2469902,0.021111898,4.42E-05
2127.239176,-0.000906985,40079.152,7.2508821,0.02117341,0.000105728
2127.259607,-0.000908894,40115.074,7.2469192,0.021196315,0.000128634
2127.280039,-0.000910803,40124.266,7.2540302,0.021202176,0.000134495
2127.300471,-0.000912711,40121.184,7.2428417,0.021200211,0.000132529
2127.320902,-0.000914619,40086.754,7.2504883,0.021178257,0.000110576
2127.341334,-0.000916527,40223.875,7.2446504,0.021265691,0.000198009
2127.361766,-0.000918435,40252.449,7.2555604,0.021283911,0.000216229
2127.382198,-0.000920342,40385.629,7.2594671,0.021368831,0.00030115
2127.402629,-0.00092225,40536.4415,,0.021464995,0.000397314
2127.423061,-0.000924157,40687.254,7.2721796,0.021561159,0.000493478
2127.443493,-0.000926064,40532.004,7.2717986,0.021462166,0.000394484
2127.463924,-0.000927971,40432.309,7.265934,0.021398596,0.000330915
2127.484356,-0.000929877,40428.977,7.2664876,0.021396472,0.00032879
2127.504788,-0.000931783,40491.742,7.262681,0.021436493,0.000368812
2127.525219,-0.000933689,40554.363,7.2614288,0.021476423,0.000408741
2127.545651,-0.000935595,40390.926,7.2573714,0.021372209,0.000304528
2127.566083,-0.000937501,40303.691,7.2459631,0.021316584,0.000248903
2127.586515,-0.000939407,40200.738,7.2358575,0.021250938,0.000183256
2127.606946,-0.000941312,40138.414,7.2262602,0.021211197,0.000143516
2127.627378,-0.000943217,40157.965,7.2314067,0.021223664,0.000155982
2127.64781,-0.000945122,40278.16,,0.021300305,0.000232624
2127.668241,-0.000947027,40398.355,7.2768669,0.021376946,0.000309265
2127.688673,-0.000948932,40553.156,7.2811685,0.021475653,0.000407972
2127.709105,-0.000950836,40826.156,7.2976818,0.021649729,0.000582047
2127.729537,-0.00095274,40869.32,7.3005285,0.021677252,0.00060957
2127.749968,-0.000954644,40778.441,7.3002462,0.021619304,0.000551622
2127.7704,-0.000956548,40774.613,7.2914886,0.021616863,0.000549181
2127.790832,-0.000958451,40786.207,7.2899923,0.021624256,0.000556574
2127.811263,-0.000960355,40833.277,7.2964787,0.021654269,0.000586588
2127.831695,-0.000962258,41065.188,7.2980056,0.021802145,0.000734463
2127.852127,-0.000964161,40984.281,7.2987862,0.021750555,0.000682874
2127.872558,-0.000966064,41226.199,7.3057542,0.021904812,0.00083713
2127.89299,-0.000967966,41438.502,,0.022040184,0.000972503
2127.913422,-0.000969868,41650.805,7.3380013,0.022175557,0.001107876
2127.933853,-0.000971771,41690.348,7.3345494,0.022200771,0.00113309
2127.954285,-0.000973673,41695.422,7.3383732,0.022204007,0.001136325
2127.974717,-0.000975574,41800.477,7.3436418,0.022270994,0.001203313
2127.995149,-0.000977476,41902.758,7.3402195,0.022336212,0.001268531
2128.01558,-0.000979377,41952.395,7.3415308,0.022367863,0.001300181
2128.036012,-0.000981278,41945.879,7.333859,0.022363708,0.001296027
2128.056444,-0.000983179,41990.117,7.3319769,0.022391916,0.001324234
2128.076875,-0.00098508,42102.773,7.3367734,0.02246375,0.001396068
2128.097307,-0.00098698,42305.809,7.3294106,0.022593213,0.001525532
2128.117739,-0.000988881,42351.426,7.3314209,0.022622301,0.001554619
2128.13817,-0.000990781,42543.413,,0.013743076,-0.007324606
2128.158602,-0.000992681,42735.4,,0.031868781,0.010801099
2128.179034,-0.00099458,42927.387,7.392674,0.022989556,0.001921875
2128.199466,-0.00099648,42763.059,7.3423653,0.022884774,0.001817093
2128.219897,-0.000998379,42804.605,7.3709393,0.022911265,0.001843584
2128.240329,-0.001000278,42883.758,7.3797565,0.022961736,0.001894055
2128.260761,-0.001002177,42987.344,7.3751554,0.023027787,0.001960105
2128.281192,-0.001004076,42979.602,7.3784728,0.02302285,0.001955169
2128.301624,-0.001005974,43031.094,7.3774467,0.023055684,0.001988002
2128.322056,-0.001007872,43103.156,7.3695865,0.023101633,0.002033952
2128.342488,-0.00100977,43196.586,7.3647294,0.023161208,0.002093526
2128.362919,-0.001011668,43275.59,7.3617048,0.023211584,0.002143902
2128.383351,-0.001013566,43429.334,,0.023309617,0.002241936
